年份,公司代號,公司名稱,ROE,ROA
1998,3031,佰鴻,20.02,24.67
1999,3031,佰鴻,13.65,17.26
2000,3031,佰鴻,10.92,13.4
2001,3031,佰鴻,         13.00,15.0
2002,3031,佰鴻,17.0,21.0
2003,3031,佰鴻,22.0,28.0
2004,3031,佰鴻,18.0,23.0
2005,3031,佰鴻,15.0,19.0
2006,3031,佰鴻,12.0,16.0
2007,3031,佰鴻,16.71,21.37
2008,3031,佰鴻,7.43,9.88
2009,3031,佰鴻,5.58,8.13
2010,3031,佰鴻,6.0,10.0
2011,3031,佰鴻,3.0,6.0
2013,3031,佰鴻,-0.22,-0.64
2014,3031,佰鴻,0.53,0.53
2015,3031,佰鴻,-1.82,-2.44
2016,3031,佰鴻,4.13,5.26
2017,3031,佰鴻,5.15,6.38
2018,3031,佰鴻,2.57,3.08
2019,3031,佰鴻,6.91,8.31
2020,3031,佰鴻,3.87,          4.70
2021,3031,佰鴻,7.17,8.65
2022,3031,佰鴻,          5.50,          6.50
