年份,公司代號,公司名稱,ROE,ROA
2000,6215,和椿,12.96,38.9
2001,6215,和椿,          7.27,15.8
2002,6215,和椿,11.52,20.17
2003,6215,和椿,7.62,13.09
2004,6215,和椿,12.8,27.51
2005,6215,和椿,9.91,21.48
2006,6215,和椿,8.46,16.07
2007,6215,和椿,10.02,17.39
2008,6215,和椿,4.6,7.29
2009,6215,和椿,2.48,3.88
2010,6215,和椿,6.21,11.54
2011,6215,和椿,2.42,3.64
2013,6215,和椿,1.83,2.53
2014,6215,和椿,6.41,10.97
2015,6215,和椿,1.65,2.19
2016,6215,和椿,2.74,4.08
2017,6215,和椿,3.1,4.57
2018,6215,和椿,2.76,4.2
2019,6215,和椿,2.63,4.12
2020,6215,和椿,4.07,          6.83
2021,6215,和椿,13.09,20.52
2022,6215,和椿,         10.69,         14.54
